DATA (YYYY-MM-DD),Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",ESTACAO
2020-01-02,1900 UTC,0.0,906.9,906.9,906.4,477.2,21.4,18.1,22.2,21.4,18.6,17.9,82.0,77.0,81.0,83.0,8.3,3.2,A807
2020-01-02,2000 UTC,0.0,907.3,907.3,906.5,168.3,20.6,18.2,21.5,20.6,18.6,17.8,88.0,81.0,86.0,103.0,9.6,3.2,A807
2020-01-02,2100 UTC,0.0,908.1,908.2,907.3,12.6,19.6,18.8,20.6,19.6,18.8,17.0,95.0,82.0,95.0,83.0,9.9,3.0,A807
2020-01-02,2200 UTC,0.0,909.5,909.5,908.1,,19.0,,19.6,18.9,,,,,,116.0,8.5,2.8,A807
2020-01-02,2300 UTC,0.0,910.1,910.3,909.5,,18.3,,19.1,18.3,,,,,,108.0,8.9,3.1,A807
2020-01-03,0000 UTC,0.2,910.5,910.5,910.1,,18.0,,18.4,17.9,,,,,,116.0,7.8,2.0,A807
2020-01-03,0100 UTC,0.0,910.5,910.5,909.6,,17.9,15.0,18.0,17.8,,,,,83.0,127.0,8.1,2.4,A807
2020-01-03,0200 UTC,0.0,909.8,910.5,909.8,,17.8,15.0,17.9,17.7,15.1,14.7,84.0,82.0,83.0,110.0,8.1,2.5,A807
2020-01-03,0300 UTC,0.0,909.3,909.9,909.3,,17.6,16.1,17.9,17.5,16.1,15.0,91.0,83.0,91.0,117.0,8.9,2.0,A807
2020-01-03,0400 UTC,0.0,909.2,909.5,909.2,,17.2,,17.6,17.2,,,,,,117.0,6.8,1.9,A807
2020-01-03,0500 UTC,0.0,909.3,909.3,909.2,,17.1,,17.3,17.1,,,,,,120.0,6.3,2.1,A807
2020-01-03,0600 UTC,0.0,909.4,909.6,909.3,,17.2,,17.2,17.0,,,,,,112.0,7.1,1.7,A807
2020-01-03,0700 UTC,0.0,909.7,909.7,909.4,,16.9,,17.2,16.7,,,,,,118.0,5.3,1.5,A807
2020-01-03,0800 UTC,0.2,910.2,910.2,909.7,20.9,16.8,,17.0,16.7,,,,,,109.0,5.2,2.1,A807
2020-01-03,0900 UTC,0.0,910.6,910.6,910.2,356.7,17.7,,17.7,16.7,,,,,,120.0,6.5,1.5,A807
2020-01-03,1000 UTC,0.0,911.1,911.1,910.6,735.4,18.6,15.0,18.7,17.4,,,,,79.0,117.0,7.8,2.6,A807
2020-01-03,1100 UTC,0.0,911.6,911.6,911.1,1391.3,20.0,14.8,20.5,18.5,15.7,14.3,80.0,71.0,72.0,127.0,8.7,1.9,A807
2020-01-03,1200 UTC,0.0,911.9,911.9,911.6,1781.1,21.6,15.6,21.9,19.5,15.9,14.6,76.0,66.0,69.0,121.0,7.4,3.4,A807
2020-01-03,1300 UTC,0.0,911.7,911.9,911.6,2402.3,22.6,15.2,23.0,20.9,15.9,14.0,69.0,60.0,63.0,126.0,9.7,2.6,A807
2020-01-03,1400 UTC,0.0,911.5,911.7,911.5,2251.5,22.8,15.7,23.6,21.9,15.9,14.5,66.0,58.0,64.0,129.0,10.0,3.0,A807
2020-01-03,1500 UTC,0.0,911.3,911.5,911.3,2420.7,21.6,15.3,23.9,21.6,16.0,14.8,67.0,59.0,67.0,119.0,9.4,3.7,A807
2020-01-03,1600 UTC,0.0,911.4,911.5,911.3,902.7,20.7,15.3,21.7,19.6,16.7,15.0,79.0,67.0,71.0,120.0,10.5,3.1,A807
2020-01-03,1700 UTC,0.0,910.9,911.4,910.9,1054.9,20.7,14.9,21.1,20.2,15.5,14.7,73.0,68.0,69.0,110.0,8.9,4.7,A807
2020-01-03,1800 UTC,0.0,910.3,910.9,910.3,1174.5,20.7,14.0,22.0,20.6,15.5,14.0,70.0,65.0,66.0,121.0,8.9,3.2,A807
2020-01-03,1900 UTC,0.0,910.1,910.3,910.1,1039.5,20.6,14.0,21.8,20.4,14.7,13.8,67.0,63.0,66.0,117.0,10.3,3.7,A807
2020-01-03,2000 UTC,0.0,910.1,910.2,910.0,360.2,20.0,14.1,20.6,19.9,14.2,13.9,69.0,66.0,69.0,128.0,8.2,2.6,A807
2020-01-03,2100 UTC,0.0,910.5,910.5,910.1,86.0,19.1,14.5,20.0,19.0,14.5,14.1,75.0,69.0,75.0,131.0,7.6,2.3,A807
2020-01-03,2200 UTC,0.0,911.0,911.0,910.5,,18.2,15.3,19.2,18.1,15.3,14.5,83.0,75.0,83.0,113.0,7.8,2.7,A807
2020-01-03,2300 UTC,0.0,911.2,911.2,911.0,,18.1,15.8,18.2,18.0,16.4,15.3,90.0,83.0,86.0,122.0,6.6,2.4,A807
2020-01-04,0000 UTC,0.0,911.3,911.3,911.2,,17.7,17.6,18.1,17.6,17.7,15.5,100.0,86.0,100.0,114.0,6.7,2.1,A807
2020-01-04,0100 UTC,0.0,911.2,911.3,911.0,,17.5,,17.7,17.4,17.7,16.6,100.0,94.0,,94.0,6.2,1.7,A807
2020-01-04,0200 UTC,0.0,910.2,911.2,910.2,,17.2,,17.5,17.2,,,,,,127.0,4.4,0.6,A807
2020-01-04,0300 UTC,0.0,909.4,910.2,909.4,,17.4,,17.5,17.2,,,,,,121.0,3.5,1.0,A807
2020-01-04,0400 UTC,0.0,908.6,909.4,908.5,,17.3,,17.4,17.2,,,,,,132.0,4.3,0.8,A807
2020-01-04,0500 UTC,0.0,908.4,908.6,908.4,,17.4,,17.5,17.2,,,,,,116.0,5.0,1.9,A807
2020-01-04,0600 UTC,0.0,908.1,908.5,908.1,,17.3,,17.4,17.1,,,,,,114.0,4.9,0.6,A807
2020-01-04,0700 UTC,0.0,908.4,908.4,908.1,,17.5,,17.6,17.2,,,,,,133.0,3.0,0.1,A807
2020-01-04,0800 UTC,0.2,909.0,909.0,908.4,25.0,17.5,,17.6,17.4,,,,,,159.0,2.2,0.4,A807
2020-01-04,0900 UTC,0.0,909.5,909.5,909.0,228.8,18.0,,18.1,17.4,,,,,,165.0,2.3,0.1,A807
2020-01-04,1000 UTC,0.2,909.6,909.7,909.5,460.7,18.5,,18.5,17.9,,,,,,192.0,2.3,0.2,A807
2020-01-04,1100 UTC,0.0,909.7,909.8,909.5,1193.7,19.9,,20.3,18.2,,,,,,147.0,4.1,1.1,A807
2020-01-04,1200 UTC,0.0,909.8,909.8,909.7,1429.5,20.4,17.3,21.7,19.7,20.2,16.9,96.0,77.0,83.0,184.0,4.5,1.9,A807
2020-01-04,1300 UTC,0.0,909.3,909.8,909.3,2022.6,22.0,17.1,24.3,20.4,18.7,16.5,85.0,64.0,74.0,184.0,4.4,1.5,A807
2020-01-04,1400 UTC,0.0,908.7,909.3,908.7,1658.5,24.0,17.3,24.6,21.3,18.3,16.3,78.0,62.0,66.0,104.0,5.3,2.1,A807
2020-01-04,1500 UTC,3.6,909.1,909.1,908.7,391.4,19.4,,24.0,19.4,19.3,15.6,97.0,66.0,,107.0,8.1,2.2,A807
2020-01-04,1600 UTC,4.8,909.0,909.1,908.8,370.9,18.9,,19.5,18.7,,,,,,108.0,7.3,1.7,A807
2020-01-04,1700 UTC,2.4,908.2,909.0,908.2,380.0,17.9,,18.9,17.8,,,,,,86.0,7.9,2.7,A807
2020-01-04,1800 UTC,0.0,908.5,908.6,908.0,472.3,18.0,,18.1,17.5,,,,,,87.0,6.8,1.4,A807
2020-01-04,1900 UTC,0.4,908.4,908.5,908.0,395.9,18.1,,18.7,17.9,,,,,,111.0,7.3,1.7,A807
2020-01-04,2000 UTC,0.0,908.3,908.5,908.0,281.1,17.4,,18.1,17.3,,,,,,98.0,7.1,2.2,A807
2020-01-04,2100 UTC,0.0,907.9,908.3,907.7,81.6,17.3,,17.5,17.1,,,,,,101.0,6.5,2.1,A807
2020-01-04,2200 UTC,0.0,908.5,908.6,907.8,,17.1,,17.3,17.0,,,,,,121.0,6.2,1.5,A807
2020-01-04,2300 UTC,0.0,909.4,909.4,908.4,,17.2,,17.2,17.0,,,,,,118.0,4.4,1.2,A807
2020-01-05,0000 UTC,0.0,909.1,909.5,909.1,,16.7,16.7,17.2,16.7,17.2,15.5,100.0,91.0,100.0,98.0,5.7,1.9,A807
2020-01-05,0100 UTC,0.0,909.0,909.5,909.0,,16.2,,16.7,16.2,,,,,,107.0,5.6,0.5,A807
2020-01-05,0200 UTC,0.0,908.3,909.0,908.3,,15.8,,16.2,15.6,,,,,,126.0,2.9,0.1,A807
2020-01-05,0300 UTC,0.0,907.3,908.3,907.3,,15.1,,15.8,15.0,,,,,,89.0,2.0,0.0,A807
2020-01-05,0400 UTC,0.0,906.8,907.4,906.8,,14.4,,15.2,14.4,,,,,,209.0,0.2,0.0,A807
2020-01-05,0500 UTC,0.0,906.3,906.8,906.2,,14.8,,14.8,14.4,,,,,,61.0,2.8,0.0,A807
2020-01-05,0600 UTC,0.0,906.1,906.3,905.9,,15.3,,15.4,14.8,,,,,,194.0,1.9,0.1,A807
2020-01-05,0700 UTC,0.0,906.5,906.6,906.0,,15.4,,15.5,15.3,,,,,,268.0,1.6,0.1,A807
2020-01-05,0800 UTC,0.0,907.0,907.1,906.5,32.2,15.7,,15.7,15.3,,,,,,98.0,1.7,0.2,A807
2020-01-05,0900 UTC,0.0,907.5,907.5,907.0,512.3,17.3,14.4,17.5,15.7,,,,,83.0,165.0,1.7,0.2,A807
2020-01-05,1000 UTC,0.0,907.9,907.9,907.5,1421.4,19.2,13.6,20.0,17.1,15.2,13.6,83.0,69.0,70.0,136.0,2.4,0.8,A807
2020-01-05,1100 UTC,0.0,908.4,908.4,907.8,2017.1,20.4,14.2,21.5,19.1,15.2,13.8,74.0,64.0,68.0,102.0,3.6,0.8,A807
2020-01-05,1200 UTC,0.0,908.1,908.4,908.1,2290.4,22.2,14.7,22.2,20.4,15.7,13.6,70.0,61.0,63.0,27.0,3.9,1.3,A807
2020-01-05,1300 UTC,0.2,907.6,908.1,907.6,2810.0,23.4,13.6,24.2,21.7,15.4,13.2,63.0,54.0,54.0,303.0,4.3,1.0,A807
2020-01-05,1400 UTC,0.0,907.4,907.6,907.4,2270.9,23.8,14.5,24.3,23.2,14.8,13.3,57.0,52.0,56.0,21.0,3.4,1.3,A807
2020-01-05,1500 UTC,0.0,906.9,907.4,906.9,2136.1,24.7,13.8,25.4,23.6,15.7,13.0,58.0,49.0,51.0,3.0,4.4,1.7,A807
2020-01-05,1600 UTC,0.0,906.1,906.9,906.1,2042.5,25.2,14.6,25.4,24.1,15.2,12.9,55.0,48.0,52.0,13.0,4.8,1.6,A807
2020-01-05,1700 UTC,0.0,905.4,906.1,905.4,2103.1,26.0,14.0,26.1,24.4,15.3,13.0,52.0,47.0,48.0,349.0,4.3,1.3,A807
2020-01-05,1800 UTC,0.0,904.6,905.4,904.6,1127.2,24.0,15.7,26.4,24.0,15.8,12.8,60.0,44.0,60.0,60.0,6.9,3.5,A807
2020-01-05,1900 UTC,0.0,904.7,904.7,904.6,708.6,23.0,15.8,24.3,23.0,16.2,15.6,64.0,60.0,64.0,68.0,6.9,2.1,A807
2020-01-05,2000 UTC,0.0,905.0,905.0,904.7,352.8,22.1,15.8,23.2,22.1,16.2,15.2,68.0,63.0,68.0,62.0,5.8,2.3,A807
2020-01-05,2100 UTC,0.0,906.0,906.0,905.0,97.9,20.9,15.8,22.1,20.9,15.9,15.5,73.0,68.0,72.0,72.0,5.1,1.8,A807
2020-01-05,2200 UTC,0.0,906.4,906.4,906.0,,19.7,16.4,20.9,19.6,16.4,15.7,82.0,72.0,81.0,73.0,5.9,0.8,A807
2020-01-05,2300 UTC,0.0,907.1,907.3,906.4,,19.3,,19.7,19.2,19.3,16.3,100.0,81.0,,86.0,4.9,1.8,A807
2020-01-06,0000 UTC,0.0,907.1,907.5,907.0,,19.2,17.1,19.5,19.2,,,,,88.0,42.0,4.7,1.3,A807
2020-01-06,0100 UTC,0.0,907.0,907.2,907.0,,19.0,,19.2,19.0,19.1,17.0,100.0,88.0,,68.0,4.4,0.7,A807
2020-01-06,0200 UTC,0.0,906.2,907.0,906.2,,19.0,,19.1,18.9,,,,,,83.0,4.0,1.4,A807
2020-01-06,0300 UTC,0.0,905.5,906.2,905.4,,18.4,,19.0,18.4,,,,,,39.0,4.0,0.3,A807
2020-01-06,0400 UTC,0.0,905.6,905.6,905.4,,18.5,,18.6,18.2,,,,,,34.0,3.7,1.4,A807
2020-01-06,0500 UTC,0.0,905.5,905.6,905.4,,18.4,,18.5,18.4,,,,,,14.0,3.0,0.3,A807
2020-01-06,0600 UTC,0.0,905.8,905.8,905.5,,18.6,,18.6,18.3,,,,,,16.0,2.0,0.3,A807
2020-01-06,0700 UTC,0.0,906.1,906.1,905.7,,19.0,15.9,19.0,18.5,18.9,15.9,100.0,82.0,82.0,8.0,2.5,0.0,A807
2020-01-06,0800 UTC,0.0,906.5,906.5,906.1,25.4,18.8,15.4,19.2,18.8,15.9,15.3,82.0,78.0,80.0,354.0,2.7,0.8,A807
2020-01-06,0900 UTC,0.0,907.5,907.5,906.5,219.5,19.3,15.3,19.3,18.9,15.7,15.0,81.0,77.0,78.0,329.0,4.2,1.8,A807
2020-01-06,1000 UTC,0.0,907.9,907.9,907.4,661.6,20.5,15.1,20.8,19.2,15.7,14.9,78.0,71.0,71.0,288.0,5.0,2.2,A807
2020-01-06,1100 UTC,0.0,908.1,908.1,907.9,1924.2,22.6,15.8,23.2,20.4,16.6,15.0,72.0,64.0,66.0,279.0,4.8,2.3,A807
2020-01-06,1200 UTC,0.0,908.2,908.2,908.0,2591.4,23.2,15.9,24.1,22.2,16.6,15.3,67.0,61.0,64.0,278.0,6.8,3.0,A807
2020-01-06,1300 UTC,0.0,908.0,908.2,908.0,2875.3,24.5,15.6,25.0,22.9,17.1,15.4,66.0,57.0,58.0,279.0,6.8,3.0,A807
2020-01-06,1400 UTC,0.0,907.8,908.0,907.8,2901.9,25.4,15.9,25.9,24.2,16.5,14.5,60.0,53.0,55.0,288.0,7.4,3.9,A807
2020-01-06,1500 UTC,0.0,907.4,907.9,907.4,3625.3,27.6,16.1,27.6,25.4,16.6,14.8,56.0,48.0,50.0,266.0,8.5,4.5,A807
2020-01-06,1600 UTC,0.0,906.7,907.4,906.7,3269.6,28.1,16.1,28.2,26.2,16.2,14.6,53.0,45.0,48.0,245.0,9.2,4.2,A807
2020-01-06,1700 UTC,0.0,906.1,906.7,906.0,3139.7,28.6,14.7,29.0,27.4,15.6,13.5,48.0,40.0,43.0,231.0,8.9,4.1,A807
2020-01-06,1800 UTC,0.0,905.4,906.1,905.3,2576.0,29.4,13.5,29.7,27.9,15.3,12.8,43.0,36.0,38.0,253.0,8.2,2.9,A807
2020-01-06,1900 UTC,0.0,905.2,905.4,905.2,2012.6,28.5,13.3,30.0,28.2,14.0,11.9,40.0,34.0,39.0,258.0,8.2,3.4,A807
2020-01-06,2000 UTC,0.0,905.2,905.3,905.1,1229.0,28.9,12.9,29.8,28.6,13.9,12.2,40.0,35.0,37.0,262.0,5.8,2.5,A807
2020-01-06,2100 UTC,0.0,905.8,905.8,905.2,160.1,26.2,13.2,28.9,26.2,13.2,12.1,44.0,36.0,44.0,240.0,5.3,1.0,A807
2020-01-06,2200 UTC,0.0,906.5,906.5,905.8,,24.7,13.2,26.2,24.4,13.4,13.0,50.0,44.0,49.0,272.0,2.0,0.0,A807
2020-01-06,2300 UTC,0.0,907.6,907.7,906.5,,24.5,15.9,25.2,23.9,15.9,13.2,59.0,49.0,59.0,59.0,2.5,0.4,A807
2020-01-07,0000 UTC,0.0,908.2,908.2,907.6,,23.6,17.5,24.6,23.6,17.5,15.9,69.0,59.0,69.0,42.0,2.8,1.0,A807
2020-01-07,0100 UTC,0.0,908.3,908.3,908.2,,22.9,17.6,23.6,22.9,17.7,17.4,72.0,69.0,72.0,43.0,2.6,0.3,A807
2020-01-07,0200 UTC,0.0,907.9,908.3,907.9,,22.4,17.7,22.9,22.2,17.7,17.5,75.0,72.0,75.0,82.0,1.9,0.0,A807
2020-01-07,0300 UTC,0.0,907.4,908.0,907.4,,21.4,17.8,22.4,21.4,17.9,17.4,80.0,74.0,80.0,55.0,0.8,0.0,A807
2020-01-07,0400 UTC,0.0,907.5,907.5,907.2,,20.8,17.7,21.5,20.7,17.9,17.5,83.0,80.0,83.0,4.0,0.9,0.0,A807
2020-01-07,0500 UTC,0.0,907.4,907.5,907.3,,21.6,17.3,21.6,20.3,17.7,17.3,84.0,77.0,77.0,291.0,3.3,1.8,A807
2020-01-07,0600 UTC,0.0,907.6,907.6,907.3,,21.8,17.3,21.9,21.6,17.4,17.1,77.0,75.0,76.0,295.0,3.3,1.3,A807
2020-01-07,0700 UTC,0.0,907.9,907.9,907.6,,21.6,17.1,22.0,21.4,17.4,17.1,77.0,75.0,76.0,323.0,3.1,0.9,A807
2020-01-07,0800 UTC,0.0,908.1,908.1,907.9,29.4,21.5,17.2,21.6,21.2,17.2,17.0,78.0,76.0,77.0,19.0,3.1,0.5,A807
2020-01-07,0900 UTC,0.0,908.4,908.4,908.1,533.0,23.5,17.4,23.5,21.5,17.7,17.2,77.0,69.0,69.0,312.0,3.7,1.4,A807
2020-01-07,1000 UTC,0.0,908.7,908.8,908.4,1374.9,25.1,17.9,25.1,23.5,18.2,17.1,69.0,64.0,64.0,297.0,9.0,4.4,A807
2020-01-07,1100 UTC,0.0,909.0,909.0,908.7,2428.5,26.7,17.3,27.7,25.0,18.8,17.0,66.0,55.0,56.0,304.0,10.3,4.5,A807
2020-01-07,1200 UTC,0.0,908.8,909.0,908.7,2467.1,27.9,17.2,27.9,26.3,17.9,16.6,58.0,51.0,52.0,289.0,10.3,3.6,A807
2020-01-07,1300 UTC,0.0,908.5,908.8,908.5,2641.9,28.0,16.5,29.6,27.6,18.5,15.1,54.0,45.0,50.0,306.0,10.1,3.6,A807
2020-01-07,1400 UTC,0.0,908.2,908.6,908.2,2394.8,28.7,15.9,29.6,27.5,18.4,14.8,53.0,41.0,46.0,324.0,9.0,3.9,A807
2020-01-07,1500 UTC,0.0,907.9,908.2,907.9,1564.6,27.8,16.6,28.7,27.6,17.3,15.0,52.0,44.0,51.0,306.0,8.9,2.8,A807
2020-01-07,1600 UTC,0.0,907.9,908.6,907.8,471.0,22.5,17.9,27.8,21.7,18.6,15.0,79.0,49.0,75.0,222.0,13.9,1.3,A807
2020-01-07,1700 UTC,0.0,907.5,907.9,907.5,966.9,24.9,18.4,25.1,22.5,18.8,17.9,77.0,65.0,67.0,306.0,4.0,1.5,A807
2020-01-07,1800 UTC,1.4,907.4,907.6,907.4,372.1,22.5,19.0,25.1,22.1,19.2,17.9,81.0,66.0,81.0,300.0,6.7,1.9,A807
2020-01-07,1900 UTC,0.8,907.6,907.6,907.3,213.5,22.3,22.2,22.7,22.3,22.2,19.0,100.0,80.0,99.0,291.0,6.1,1.8,A807
2020-01-07,2000 UTC,0.8,907.6,907.6,907.4,113.7,21.8,,22.4,21.8,,,,,,157.0,4.5,0.0,A807
2020-01-07,2100 UTC,1.2,908.4,908.4,907.6,44.8,21.5,,22.0,21.5,,,,,,317.0,1.8,0.1,A807
2020-01-07,2200 UTC,0.2,908.1,908.6,908.1,,21.4,,21.8,21.3,,,,,,82.0,2.3,0.3,A807
