DATA (YYYY-MM-DD),Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (KJ/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",ESTACAO
2017-04-21,03:00,2.0,909.2,909.4,909.2,,18.0,,18.0,17.9,,,,,,50.0,5.6,2.2,A807
2017-04-21,04:00,2.0,908.2,909.2,908.2,,18.0,,18.0,17.9,,,,,,58.0,5.0,2.2,A807
2017-04-21,05:00,0.4,907.6,908.2,907.5,,17.9,,18.1,17.9,,,,,,33.0,4.6,1.7,A807
2017-04-21,06:00,0.0,907.7,907.8,907.6,,17.9,,18.0,17.9,,,,,,23.0,4.2,1.6,A807
2017-04-21,07:00,0.0,907.5,907.8,907.5,,18.0,,18.0,17.9,,,,,,52.0,3.4,0.6,A807
2017-04-21,08:00,0.0,907.5,907.8,907.5,,18.0,,18.0,17.9,,,,,,329.0,2.7,1.0,A807
2017-04-21,09:00,0.0,908.0,908.0,907.5,,18.1,,18.1,18.0,,,,,,329.0,3.4,1.3,A807
2017-04-21,10:00,0.0,908.6,908.6,908.0,73.4,18.3,,18.3,18.0,,,,,,350.0,3.4,0.1,A807
2017-04-21,11:00,0.0,909.1,909.1,908.6,255.7,19.1,18.5,19.1,18.3,,,,,96.0,293.0,4.1,2.0,A807
2017-04-21,12:00,0.0,909.7,909.8,909.1,549.2,19.7,16.1,19.7,19.1,18.4,16.0,96.0,79.0,80.0,284.0,7.3,3.2,A807
2017-04-21,13:00,0.0,909.6,909.8,909.5,607.2,20.0,15.8,20.0,19.6,16.3,15.6,80.0,77.0,77.0,267.0,6.4,3.3,A807
2017-04-21,14:00,0.0,908.8,909.6,908.8,1205.2,21.3,15.6,21.4,19.9,16.0,15.4,77.0,70.0,70.0,275.0,6.9,3.0,A807
2017-04-21,15:00,0.0,908.2,908.8,908.2,1539.0,21.6,15.0,22.1,21.2,16.1,14.5,71.0,64.0,66.0,284.0,6.7,3.9,A807
2017-04-21,16:00,0.0,907.6,908.2,907.6,1296.7,22.8,15.9,22.8,21.4,15.9,14.7,68.0,63.0,65.0,272.0,6.8,3.5,A807
2017-04-21,17:00,0.0,907.7,907.7,907.5,1489.8,22.4,14.7,23.2,21.8,16.0,14.4,65.0,61.0,62.0,266.0,7.7,4.0,A807
2017-04-21,18:00,0.0,907.6,907.8,907.4,790.3,21.1,14.1,22.5,21.1,15.0,13.9,68.0,61.0,64.0,274.0,12.4,5.1,A807
2017-04-21,19:00,0.0,908.8,908.8,907.6,140.3,19.5,13.0,21.1,19.5,14.1,13.0,66.0,62.0,66.0,265.0,10.4,4.9,A807
2017-04-21,20:00,0.6,908.1,909.3,908.1,20.8,17.1,13.5,19.5,17.0,14.3,12.9,82.0,66.0,80.0,229.0,10.2,2.3,A807
2017-04-21,21:00,0.0,908.3,908.3,907.7,,16.6,14.0,17.2,16.6,14.0,13.1,85.0,78.0,85.0,218.0,3.8,0.0,A807
2017-04-21,22:00,0.0,908.8,909.5,907.7,,17.1,14.3,17.1,16.6,15.8,14.0,95.0,84.0,84.0,263.0,3.7,1.5,A807
2017-04-21,23:00,0.0,909.5,909.6,908.8,,16.9,13.6,17.1,16.9,14.3,13.6,84.0,81.0,81.0,280.0,4.3,2.3,A807
2017-04-22,00:00,0.0,909.8,909.8,909.3,,16.3,13.5,16.9,16.3,13.6,13.1,84.0,79.0,83.0,264.0,6.3,2.9,A807
2017-04-22,01:00,0.0,910.3,910.3,909.8,,16.0,13.0,16.4,16.0,13.4,13.0,83.0,82.0,83.0,258.0,8.4,4.2,A807
2017-04-22,02:00,0.4,910.0,910.4,910.0,,14.6,12.1,16.0,14.6,12.8,11.9,85.0,80.0,85.0,274.0,9.0,2.3,A807
2017-04-22,03:00,0.0,910.4,910.4,910.0,,14.7,11.9,14.9,14.5,12.8,11.8,89.0,82.0,84.0,222.0,8.5,3.2,A807
2017-04-22,04:00,0.0,910.0,910.4,910.0,,14.6,,14.9,14.6,,,,,,216.0,6.4,1.6,A807
2017-04-22,05:00,0.0,909.1,910.0,909.0,,13.8,,14.6,13.8,,,,,,289.0,4.0,0.2,A807
2017-04-22,06:00,0.0,909.7,909.7,908.9,,13.9,,13.9,13.5,,,,,,228.0,3.2,1.7,A807
2017-04-22,07:00,0.0,909.8,910.1,909.7,,13.8,,14.0,13.8,,,,,,249.0,6.0,3.3,A807
2017-04-22,08:00,0.0,910.6,910.6,909.8,,14.0,,14.1,13.8,,,,,,237.0,5.7,1.4,A807
2017-04-22,09:00,0.0,911.3,911.3,910.6,0.0,14.3,,14.3,14.0,,,,,,222.0,4.1,1.2,A807
2017-04-22,10:00,0.0,912.3,912.3,911.3,76.7,14.8,,14.8,14.3,,,,,,221.0,3.8,0.6,A807
2017-04-22,11:00,0.0,913.0,913.0,912.3,407.6,16.0,12.9,16.1,14.8,,,,,82.0,193.0,4.9,1.4,A807
2017-04-22,12:00,0.0,913.6,913.6,913.0,880.2,16.6,12.8,17.3,16.0,13.5,12.4,83.0,75.0,79.0,210.0,4.7,1.4,A807
2017-04-22,13:00,0.0,913.7,913.7,913.6,885.0,17.7,13.0,17.7,16.5,13.2,12.2,79.0,73.0,74.0,202.0,4.0,1.5,A807
2017-04-22,14:00,0.0,913.3,913.7,913.3,1219.7,18.6,12.3,18.6,17.5,13.3,12.0,74.0,67.0,67.0,171.0,4.6,1.4,A807
2017-04-22,15:00,0.0,913.1,913.3,913.1,970.0,19.1,12.6,19.2,18.4,13.1,12.2,69.0,66.0,66.0,159.0,4.0,0.6,A807
2017-04-22,16:00,0.0,912.9,913.1,912.9,995.2,19.2,12.3,19.6,18.9,12.8,12.1,67.0,63.0,64.0,282.0,2.3,0.5,A807
2017-04-22,17:00,0.0,912.7,912.9,912.7,903.5,19.4,12.4,19.7,19.1,12.8,11.8,66.0,62.0,64.0,249.0,3.6,2.2,A807
2017-04-22,18:00,0.2,912.7,912.8,912.7,1360.0,20.1,12.6,21.2,19.3,13.3,11.7,66.0,57.0,62.0,111.0,4.3,1.4,A807
2017-04-22,19:00,0.0,913.5,913.5,912.7,342.0,17.5,13.5,20.1,17.5,14.1,12.8,78.0,62.0,78.0,75.0,7.0,3.0,A807
2017-04-22,20:00,0.0,914.3,914.3,913.5,149.5,16.1,12.3,17.6,16.1,13.7,12.3,79.0,77.0,79.0,97.0,7.0,2.8,A807
2017-04-22,21:00,0.0,914.8,914.8,914.3,4.6,14.6,11.3,16.1,14.5,12.4,11.2,83.0,79.0,81.0,85.0,5.8,2.7,A807
2017-04-22,22:00,0.0,915.9,915.9,914.8,,14.3,11.0,14.6,14.2,11.3,10.8,81.0,80.0,80.0,105.0,5.8,2.2,A807
2017-04-22,23:00,0.0,916.2,916.2,915.9,,13.9,10.4,14.3,13.9,10.9,10.4,81.0,80.0,80.0,83.0,4.7,1.9,A807
2017-04-23,00:00,0.0,916.4,916.4,916.2,,13.8,10.2,13.9,13.6,10.4,10.1,80.0,79.0,79.0,80.0,4.6,1.8,A807
2017-04-23,01:00,0.0,916.8,916.8,916.4,,14.1,11.0,14.2,13.8,11.1,10.3,82.0,79.0,82.0,70.0,5.0,1.1,A807
2017-04-23,02:00,0.0,916.6,916.9,916.5,,13.9,10.9,14.2,13.9,11.1,10.8,82.0,81.0,82.0,80.0,3.5,0.9,A807
2017-04-23,03:00,0.0,916.4,916.6,916.3,,13.7,10.9,13.9,13.7,10.9,10.8,83.0,82.0,83.0,73.0,3.7,1.0,A807
2017-04-23,04:00,0.0,916.1,916.4,916.1,,13.5,11.3,14.0,13.5,11.3,10.9,86.0,83.0,86.0,86.0,3.7,0.3,A807
2017-04-23,05:00,0.0,916.1,916.2,916.0,,13.1,12.6,13.6,13.1,13.2,11.3,97.0,86.0,97.0,138.0,2.0,0.0,A807
2017-04-23,06:00,0.0,915.6,916.1,915.6,,13.3,,13.3,12.8,,,,,,83.0,1.5,0.5,A807
2017-04-23,07:00,0.0,915.1,915.6,915.1,,13.7,,13.7,13.3,,,,,,77.0,2.1,0.7,A807
2017-04-23,08:00,0.0,915.6,915.6,915.1,,13.3,,13.7,13.1,,,,,,100.0,2.5,0.8,A807
2017-04-23,09:00,0.0,916.1,916.1,915.6,,12.0,,13.3,11.9,,,,,,105.0,2.5,0.0,A807
2017-04-23,10:00,0.0,917.0,917.0,916.1,169.7,13.1,,13.1,12.0,,,,,,84.0,1.4,0.0,A807
2017-04-23,11:00,0.0,917.3,917.3,917.0,949.1,15.4,11.2,15.4,13.1,,,,,76.0,27.0,3.9,1.5,A807
2017-04-23,12:00,0.0,917.6,917.6,917.3,804.8,15.6,10.8,15.8,14.8,11.7,10.6,78.0,73.0,73.0,25.0,5.5,2.3,A807
2017-04-23,13:00,0.0,917.9,917.9,917.6,878.1,16.6,11.4,16.6,15.5,11.4,10.5,74.0,70.0,71.0,20.0,6.5,2.2,A807
2017-04-23,14:00,0.0,917.4,917.9,917.4,945.6,16.9,11.1,16.9,16.0,11.5,10.4,72.0,69.0,69.0,36.0,4.7,1.3,A807
2017-04-23,15:00,0.0,916.5,917.4,916.5,1446.2,18.2,11.1,18.3,16.8,11.6,10.7,69.0,63.0,63.0,57.0,3.9,1.7,A807
2017-04-23,16:00,0.0,915.6,916.5,915.6,2778.7,18.8,10.3,20.3,18.0,12.1,10.1,65.0,55.0,58.0,65.0,5.1,1.1,A807
2017-04-23,17:00,0.0,915.1,915.6,915.1,2113.8,19.4,10.2,20.8,18.7,12.1,10.0,60.0,53.0,55.0,78.0,4.3,1.7,A807
2017-04-23,18:00,0.0,914.6,915.1,914.6,1529.2,21.1,10.0,21.1,19.3,11.3,9.6,57.0,49.0,49.0,75.0,4.2,0.9,A807
2017-04-23,19:00,0.0,914.7,914.8,914.6,1181.2,19.2,10.7,21.2,19.2,11.7,9.5,58.0,48.0,58.0,119.0,4.8,1.6,A807
2017-04-23,20:00,0.0,915.2,915.3,914.7,248.0,17.5,12.1,19.7,17.5,12.2,10.8,71.0,57.0,71.0,90.0,5.2,1.9,A807
2017-04-23,21:00,0.0,915.5,915.5,915.2,2.9,15.5,12.2,17.5,15.5,12.2,12.0,80.0,71.0,80.0,72.0,5.6,1.9,A807
2017-04-23,22:00,0.0,915.9,915.9,915.5,,15.3,12.8,15.5,15.0,12.8,12.1,85.0,80.0,85.0,73.0,5.5,1.8,A807
2017-04-23,23:00,0.0,916.3,916.3,915.9,,15.5,12.5,15.6,15.3,12.9,12.5,85.0,82.0,82.0,91.0,5.4,2.6,A807
2017-04-24,00:00,0.0,916.4,916.4,916.3,,15.1,12.6,15.5,15.0,12.6,12.3,85.0,82.0,85.0,80.0,5.4,1.8,A807
2017-04-24,01:00,0.0,916.2,916.5,916.2,,14.7,12.1,15.1,14.7,12.6,12.1,85.0,84.0,85.0,76.0,5.3,2.0,A807
2017-04-24,02:00,0.0,916.3,916.3,916.1,,14.4,,14.8,14.4,14.4,12.1,100.0,85.0,,96.0,4.9,1.1,A807
2017-04-24,03:00,0.0,916.2,916.3,916.2,,13.6,,14.5,13.6,,,,,,92.0,3.6,0.1,A807
2017-04-24,04:00,0.0,915.9,916.2,915.9,,12.7,,13.6,12.7,,,,,,63.0,1.6,0.0,A807
2017-04-24,05:00,0.0,915.5,915.9,915.5,,12.8,,12.8,12.4,,,,,,26.0,1.5,0.3,A807
2017-04-24,06:00,0.0,915.0,915.5,915.0,,13.3,,13.3,12.8,,,,,,48.0,1.9,0.1,A807
2017-04-24,07:00,0.0,914.8,915.0,914.8,,13.3,,13.4,13.1,,,,,,49.0,1.8,0.4,A807
2017-04-24,08:00,0.0,914.9,915.0,914.8,,13.9,,13.9,13.2,,,,,,55.0,3.9,1.7,A807
2017-04-24,09:00,0.0,915.5,915.5,914.9,1.0,14.2,,14.2,13.9,,,,,,58.0,4.6,1.7,A807
2017-04-24,10:00,0.0,916.0,916.0,915.4,85.1,14.5,,14.6,14.2,,,,,,38.0,5.1,2.0,A807
2017-04-24,11:00,0.0,916.2,916.2,916.0,447.2,15.6,12.4,15.6,14.4,14.5,12.2,100.0,81.0,81.0,37.0,5.6,2.5,A807
2017-04-24,12:00,0.0,916.1,916.4,916.1,1560.0,17.8,11.8,18.1,15.6,12.9,11.7,81.0,67.0,68.0,49.0,7.5,3.2,A807
2017-04-24,13:00,0.0,916.0,916.2,916.0,1278.7,18.9,12.3,18.9,16.9,12.4,11.6,73.0,65.0,65.0,49.0,7.8,4.0,A807
2017-04-24,14:00,0.0,915.2,916.0,915.2,2462.9,20.9,12.6,21.1,18.4,13.1,11.4,66.0,58.0,59.0,53.0,7.9,2.6,A807
2017-04-24,15:00,0.0,914.5,915.2,914.5,2482.9,21.0,11.7,22.1,20.0,13.1,11.7,62.0,54.0,56.0,38.0,6.1,2.4,A807
2017-04-24,16:00,0.0,913.4,914.5,913.4,2378.5,22.5,13.1,22.7,20.6,13.4,11.6,60.0,53.0,55.0,53.0,5.6,1.5,A807
2017-04-24,17:00,0.0,912.9,913.4,912.9,1999.5,23.3,12.3,23.6,21.4,13.4,11.9,57.0,50.0,50.0,68.0,6.0,0.7,A807
2017-04-24,18:00,0.0,912.6,913.0,912.6,1478.7,21.9,13.2,24.5,21.8,13.9,12.0,58.0,48.0,58.0,66.0,4.5,2.1,A807
2017-04-24,19:00,0.0,912.8,912.8,912.6,557.9,21.2,13.9,22.6,21.2,14.3,13.2,63.0,58.0,63.0,78.0,5.2,2.2,A807
2017-04-24,20:00,0.0,912.8,913.0,912.8,397.6,18.7,14.0,21.6,18.7,14.2,13.7,74.0,62.0,74.0,98.0,6.2,2.5,A807
2017-04-24,21:00,0.0,913.1,913.1,912.8,1.3,17.3,14.0,18.7,17.2,14.0,13.8,81.0,74.0,81.0,87.0,5.3,1.6,A807
2017-04-24,22:00,0.0,913.7,913.7,913.1,,17.0,14.2,17.3,17.0,14.3,14.0,83.0,81.0,83.0,70.0,5.1,2.7,A807
2017-04-24,23:00,0.0,914.1,914.1,913.7,,17.0,15.1,17.1,16.9,15.1,14.1,89.0,83.0,89.0,70.0,6.3,2.7,A807
2017-04-25,00:00,0.0,913.8,914.1,913.8,,16.9,16.4,17.1,16.9,17.1,15.2,100.0,89.0,97.0,77.0,6.3,2.8,A807
2017-04-25,01:00,0.0,913.5,913.8,913.5,,16.7,15.3,16.9,16.6,16.3,14.4,97.0,87.0,91.0,65.0,6.3,2.5,A807
2017-04-25,02:00,0.0,913.2,913.5,913.2,,16.6,13.7,16.8,16.6,15.4,13.7,92.0,83.0,83.0,52.0,5.9,2.4,A807
2017-04-25,03:00,0.0,912.6,913.2,912.6,,16.3,13.8,16.6,16.3,13.8,13.6,85.0,83.0,85.0,52.0,5.5,2.6,A807
2017-04-25,04:00,0.0,912.1,912.7,912.1,,16.5,14.8,16.5,16.3,15.0,13.8,91.0,85.0,90.0,72.0,5.9,2.6,A807
2017-04-25,05:00,0.0,911.3,912.1,911.3,,16.4,,16.6,16.4,16.5,14.8,100.0,90.0,,56.0,6.2,2.3,A807
2017-04-25,06:00,0.0,910.6,911.3,910.5,,16.1,,16.4,16.0,,,,,,43.0,4.6,2.3,A807
2017-04-25,07:00,0.0,910.4,910.6,910.3,,16.0,13.9,16.2,16.0,16.1,13.6,100.0,85.0,87.0,47.0,6.3,1.7,A807
2017-04-25,08:00,0.0,910.2,910.4,910.2,,16.2,13.5,16.2,16.0,13.9,13.5,87.0,84.0,84.0,44.0,5.5,2.4,A807
2017-04-25,09:00,0.0,910.6,910.6,910.2,,16.1,16.0,16.2,16.0,16.1,13.6,100.0,84.0,99.0,58.0,5.5,1.5,A807
2017-04-25,10:00,0.0,911.2,911.3,910.6,55.3,16.2,,16.2,16.0,,,,,,49.0,5.0,2.3,A807
2017-04-25,11:00,0.0,911.4,911.4,911.0,252.3,16.8,,16.8,16.2,,,,,,39.0,5.3,2.6,A807
2017-04-25,12:00,0.0,911.5,911.6,911.4,516.6,18.4,14.9,18.4,16.8,16.4,14.7,99.0,80.0,80.0,55.0,5.6,1.9,A807
2017-04-25,13:00,0.0,911.4,911.5,911.3,1297.2,20.5,15.3,20.6,18.4,15.6,14.6,80.0,72.0,72.0,65.0,5.2,2.1,A807
2017-04-25,14:00,0.0,910.4,911.4,910.4,2255.7,21.5,15.1,22.1,20.4,16.1,15.0,73.0,67.0,67.0,75.0,4.5,2.5,A807
2017-04-25,15:00,0.0,909.2,910.4,909.2,2692.0,23.9,15.8,24.4,21.5,17.0,14.9,70.0,57.0,61.0,9.0,7.0,3.0,A807
2017-04-25,16:00,0.0,908.3,909.2,908.3,1857.0,23.9,15.7,24.7,23.4,16.3,14.5,61.0,55.0,60.0,347.0,8.3,3.3,A807
2017-04-25,17:00,0.0,907.9,908.3,907.8,1589.8,24.3,15.6,24.8,23.5,16.4,15.2,62.0,57.0,58.0,349.0,7.4,2.3,A807
2017-04-25,18:00,0.0,907.8,907.9,907.7,1152.8,24.1,14.8,25.6,24.0,16.3,14.8,60.0,54.0,56.0,341.0,9.6,3.4,A807
2017-04-25,19:00,0.0,908.0,908.0,907.7,408.0,23.2,15.8,24.3,23.2,15.8,14.8,63.0,56.0,63.0,349.0,7.9,2.4,A807
2017-04-25,20:00,0.0,908.2,908.2,908.0,165.3,22.2,16.2,23.2,22.2,16.3,15.7,69.0,63.0,69.0,342.0,6.3,2.1,A807
2017-04-25,21:00,0.0,908.3,908.3,908.1,,21.5,16.8,22.2,21.5,16.8,16.2,74.0,69.0,74.0,351.0,5.6,1.2,A807
2017-04-25,22:00,0.0,908.2,908.4,908.2,,21.2,16.8,21.5,21.2,16.9,16.7,76.0,74.0,76.0,24.0,5.0,0.8,A807
2017-04-25,23:00,0.0,908.1,908.3,908.1,,21.0,16.4,21.2,21.0,16.8,16.4,76.0,74.0,75.0,47.0,2.9,1.1,A807
2017-04-26,00:00,0.0,907.7,908.1,907.6,,20.4,16.3,21.1,20.4,16.5,16.2,77.0,75.0,77.0,47.0,3.6,1.6,A807
2017-04-26,01:00,0.0,907.4,907.7,907.3,,20.2,16.4,20.4,20.2,16.4,16.3,79.0,77.0,79.0,38.0,4.0,0.7,A807
2017-04-26,02:00,0.0,906.6,907.4,906.5,,19.5,16.6,20.2,19.5,16.6,16.4,83.0,79.0,83.0,47.0,3.3,1.0,A807
2017-04-26,03:00,0.0,905.2,906.9,905.2,,19.0,16.9,19.5,19.0,17.1,16.6,88.0,83.0,87.0,58.0,3.1,0.9,A807
2017-04-26,04:00,0.0,905.0,905.2,904.5,,21.7,15.7,21.7,19.1,17.1,15.7,88.0,69.0,69.0,332.0,8.0,3.5,A807
2017-04-26,05:00,0.0,904.5,905.1,904.5,,21.0,15.9,21.8,21.0,15.9,15.6,72.0,69.0,72.0,320.0,8.1,2.8,A807
2017-04-26,06:00,0.0,904.0,904.5,903.9,,20.5,16.0,21.0,20.5,16.1,15.8,75.0,72.0,75.0,341.0,5.7,2.0,A807
2017-04-26,07:00,0.2,904.4,904.4,903.8,,20.4,16.6,21.0,20.3,16.6,16.1,79.0,74.0,78.0,330.0,7.0,3.3,A807
2017-04-26,08:00,3.6,905.0,905.2,904.2,,19.7,17.8,20.5,19.5,18.1,16.6,91.0,78.0,89.0,305.0,11.5,5.3,A807
2017-04-26,09:00,10.4,906.9,907.6,905.0,4.3,15.3,,19.7,14.4,,,,,,261.0,22.7,4.9,A807
2017-04-26,10:00,0.8,907.1,907.2,906.5,124.4,16.1,,16.1,15.3,,,,,,262.0,9.5,4.8,A807
2017-04-26,11:00,0.8,906.8,907.4,906.8,182.8,15.8,13.8,16.1,15.8,,,,,88.0,269.0,9.0,4.3,A807
2017-04-26,12:00,1.4,905.5,906.9,905.2,168.5,15.8,13.3,15.9,15.6,15.1,13.2,96.0,85.0,85.0,321.0,7.4,3.3,A807
2017-04-26,13:00,0.2,906.0,906.2,905.1,271.9,16.2,12.9,16.2,15.8,13.5,12.9,85.0,81.0,81.0,288.0,8.6,4.2,A807
2017-04-26,14:00,0.0,905.4,906.0,905.3,982.6,17.2,13.3,17.5,16.2,13.6,12.9,81.0,77.0,78.0,292.0,9.3,4.4,A807
2017-04-26,15:00,0.0,905.4,905.5,904.8,981.1,18.5,13.0,18.7,17.2,13.8,12.8,78.0,70.0,71.0,276.0,8.5,3.9,A807
2017-04-26,16:00,0.0,905.2,905.7,905.1,587.0,17.6,13.0,18.6,17.6,13.4,12.9,75.0,70.0,75.0,306.0,11.9,4.4,A807
2017-04-26,17:00,0.0,904.8,905.2,904.7,880.2,19.0,14.0,19.0,17.5,14.0,13.0,75.0,72.0,73.0,268.0,9.0,5.1,A807
2017-04-26,18:00,0.0,905.6,905.6,904.7,1173.1,19.3,14.1,19.5,18.5,14.6,13.6,74.0,71.0,72.0,250.0,9.8,5.1,A807
2017-04-26,19:00,0.0,906.1,906.2,905.6,519.8,19.0,13.8,19.4,19.0,14.0,13.6,72.0,69.0,72.0,267.0,8.6,3.9,A807
2017-04-26,20:00,0.0,907.3,907.4,906.1,142.5,18.3,14.0,19.0,18.3,14.0,13.7,76.0,72.0,76.0,289.0,8.3,3.4,A807
2017-04-26,21:00,0.0,907.2,907.3,907.1,,17.8,14.2,18.3,17.7,14.3,14.0,80.0,76.0,80.0,282.0,9.0,2.9,A807
2017-04-26,22:00,0.0,908.1,908.2,907.1,,17.5,14.4,17.8,17.4,14.5,14.2,83.0,80.0,83.0,302.0,6.0,2.8,A807
2017-04-26,23:00,0.0,908.9,908.9,908.1,,17.1,14.5,17.5,17.1,14.5,14.4,85.0,82.0,84.0,289.0,6.6,3.1,A807
2017-04-27,00:00,0.0,909.4,909.4,908.9,,16.7,15.1,17.1,16.7,15.3,14.3,91.0,84.0,90.0,296.0,5.2,2.2,A807
2017-04-27,01:00,0.0,909.6,909.7,909.4,,16.2,,16.7,16.2,,,,,,301.0,4.4,2.0,A807
2017-04-27,02:00,0.0,910.3,910.4,909.6,,16.2,13.5,16.5,16.1,,,,,84.0,281.0,5.5,2.8,A807
2017-04-27,03:00,0.0,910.7,910.7,910.3,,14.4,8.7,16.3,14.4,13.6,8.7,84.0,69.0,69.0,243.0,6.6,4.0,A807
2017-04-27,04:00,0.0,911.0,911.2,910.7,,13.1,7.8,14.4,13.1,8.7,7.7,70.0,67.0,70.0,240.0,8.1,3.8,A807
2017-04-27,05:00,0.0,911.2,911.2,911.0,,11.9,6.9,13.1,11.9,7.8,6.9,72.0,70.0,72.0,240.0,7.6,3.9,A807
2017-04-27,06:00,0.0,911.0,911.3,911.0,,10.8,5.8,11.9,10.8,6.9,5.8,73.0,70.0,72.0,244.0,8.6,3.0,A807
2017-04-27,07:00,0.0,911.3,911.3,911.0,,10.0,5.7,10.8,10.0,5.9,5.7,75.0,72.0,75.0,230.0,5.8,3.2,A807
2017-04-27,08:00,0.0,912.0,912.0,911.2,,9.3,5.7,10.0,9.3,5.7,5.4,78.0,74.0,78.0,224.0,7.9,3.3,A807
2017-04-27,09:00,0.0,912.8,912.8,912.0,,8.5,5.3,9.3,8.5,5.8,5.3,81.0,78.0,81.0,233.0,7.6,3.0,A807
2017-04-27,10:00,0.0,913.5,913.5,912.8,103.0,8.5,5.0,8.5,8.2,5.3,4.9,81.0,79.0,79.0,233.0,6.9,2.8,A807
2017-04-27,11:00,0.0,914.4,914.4,913.5,973.8,9.6,4.2,9.6,8.4,5.1,4.2,79.0,69.0,69.0,221.0,9.2,3.5,A807
2017-04-27,12:00,0.0,914.8,914.8,914.3,1851.3,11.4,4.5,11.6,9.4,5.3,3.9,70.0,61.0,63.0,231.0,7.4,3.5,A807
2017-04-27,13:00,0.0,914.9,915.1,914.8,2360.4,13.3,4.2,13.3,11.4,5.0,3.6,64.0,52.0,54.0,224.0,7.1,3.2,A807
2017-04-27,14:00,0.0,914.6,914.9,914.6,2841.8,15.4,2.8,15.5,13.4,4.4,2.1,54.0,43.0,43.0,252.0,6.4,3.2,A807
2017-04-27,15:00,0.0,913.8,914.6,913.8,3029.6,16.5,2.2,16.9,14.4,4.3,1.8,48.0,38.0,38.0,243.0,6.4,3.1,A807
2017-04-27,16:00,0.0,913.3,913.8,913.2,2950.1,18.0,0.3,18.4,16.3,3.4,-0.4,42.0,29.0,30.0,232.0,6.8,3.4,A807
2017-04-27,17:00,0.0,913.1,913.3,913.1,2579.1,18.6,1.8,18.9,17.3,2.7,0.2,35.0,30.0,33.0,230.0,7.3,2.1,A807
2017-04-27,18:00,0.0,913.2,913.2,913.0,1976.0,18.7,2.0,19.4,18.3,3.4,1.1,36.0,31.0,33.0,224.0,6.0,1.8,A807
2017-04-27,19:00,0.0,913.6,913.6,913.2,1228.9,17.7,2.0,18.7,17.6,3.2,1.2,36.0,32.0,35.0,234.0,5.3,2.2,A807
2017-04-27,20:00,0.0,914.2,914.2,913.6,392.8,15.9,1.6,18.1,15.9,3.8,1.6,43.0,35.0,38.0,205.0,5.8,1.4,A807
2017-04-27,21:00,0.0,914.7,914.7,914.2,1.2,13.9,3.0,15.9,13.9,3.0,1.1,48.0,38.0,48.0,193.0,5.3,1.1,A807
2017-04-27,22:00,0.0,915.2,915.2,914.7,,12.9,3.5,14.1,12.9,3.9,2.8,53.0,47.0,53.0,179.0,3.1,0.4,A807
2017-04-27,23:00,0.0,915.5,915.5,915.2,,12.4,4.5,12.9,11.5,4.6,3.4,59.0,53.0,59.0,87.0,2.2,1.0,A807
2017-04-28,00:00,0.0,916.0,916.0,915.5,,11.8,5.5,12.4,10.9,5.5,4.3,65.0,59.0,65.0,87.0,2.4,1.7,A807
2017-04-28,01:00,0.0,916.3,916.3,916.0,,10.5,6.6,11.8,10.5,6.6,5.6,77.0,65.0,77.0,71.0,3.2,1.3,A807
2017-04-28,02:00,0.0,916.5,916.6,916.3,,9.4,7.0,10.5,9.3,7.1,6.6,85.0,77.0,85.0,17.0,2.8,0.6,A807
2017-04-28,03:00,0.0,916.6,916.6,916.4,,8.8,,9.5,8.8,9.3,6.9,100.0,85.0,,50.0,1.7,0.2,A807
2017-04-28,04:00,0.0,916.5,916.6,916.5,,8.4,,8.9,8.1,,,,,,112.0,1.2,0.1,A807
2017-04-28,05:00,0.0,916.2,916.6,916.2,,8.0,,8.6,8.0,,,,,,5.0,2.1,0.6,A807
2017-04-28,06:00,0.0,916.2,916.3,916.2,,7.9,,8.0,7.7,,,,,,40.0,2.3,0.9,A807
2017-04-28,07:00,,,,,,,,,,,,,,,,,,A807
2017-04-28,08:00,0.0,916.7,916.7,916.2,,7.4,,7.9,7.4,,,,,,35.0,1.7,0.4,A807
2017-04-28,09:00,0.0,917.5,917.5,916.7,,7.3,,7.5,7.3,,,,,,136.0,1.2,0.1,A807
2017-04-28,10:00,0.0,918.2,918.3,917.5,150.8,8.0,,8.0,7.3,,,,,,318.0,1.1,0.2,A807
2017-04-28,11:00,0.0,918.7,918.7,918.2,718.7,8.9,,9.2,8.0,,,,,,53.0,1.9,0.8,A807
